samples,ASV_ID,abundance
FLD0211_12_09_2006_2b,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.268816578
FLD0211_12_09_2006_2b,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.076750684
FLD0211_12_09_2006_2b,Uncultured cyanophage clone BwC24 (ASV_6),0.002182898
FLD0211_12_09_2006_2b,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.089993597
FLD0211_12_09_2006_2b,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.001775423
FLD0211_12_09_2006_2b,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0211_12_09_2006_2b,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.009721171
FLD0211_12_09_2006_2b,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.00148437
FLD0211_12_09_2006_2b,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.001891845
FLD0211_12_09_2006_2b,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.000203737
FLD0211_12_09_2006_2b,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.000640317
FLD0211_12_09_2006_2b,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.000611211
FLD0211_12_09_2006_2b,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0211_12_09_2006_2b,Synechococcus phage S-LKM3 (ASV_20),0.000116421
FLD0211_12_09_2006_2b,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.000174632
FLD0211_12_09_2006_2b,Unknown_ASV,0.526660458
FLD0204_26_09_2006_1b,Uncultured cyanophage clone KRB1008M5 (ASV_1),0
FLD0204_26_09_2006_1b,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0
FLD0204_26_09_2006_1b,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0
FLD0204_26_09_2006_1b,Uncultured cyanophage clone BwC24 (ASV_6),0
FLD0204_26_09_2006_1b,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0
FLD0204_26_09_2006_1b,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0
FLD0204_26_09_2006_1b,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0204_26_09_2006_1b,Uncultured cyanophage clone KRB1008M5 (ASV_10),0
FLD0204_26_09_2006_1b,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0
FLD0204_26_09_2006_1b,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.421052632
FLD0204_26_09_2006_1b,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.157894737
FLD0204_26_09_2006_1b,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.210526316
FLD0204_26_09_2006_1b,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0204_26_09_2006_1b,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0204_26_09_2006_1b,Synechococcus phage S-LKM3 (ASV_20),0
FLD0204_26_09_2006_1b,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0
FLD0204_26_09_2006_1b,Unknown_ASV,0.210526316
FLD0213_26_09_2006_2a,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.021290752
FLD0213_26_09_2006_2a,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.039772307
FLD0213_26_09_2006_2a,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.120610631
FLD0213_26_09_2006_2a,Uncultured cyanophage clone BwC24 (ASV_6),0.006801212
FLD0213_26_09_2006_2a,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.017631404
FLD0213_26_09_2006_2a,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.00048052
FLD0213_26_09_2006_2a,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0213_26_09_2006_2a,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.010941081
FLD0213_26_09_2006_2a,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.000998004
FLD0213_26_09_2006_2a,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.002365639
FLD0213_26_09_2006_2a,Uncultured cyanophage clone KRA0808M1 (ASV_13),0
FLD0213_26_09_2006_2a,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.000850152
FLD0213_26_09_2006_2a,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0213_26_09_2006_2a,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0213_26_09_2006_2a,Synechococcus phage S-LKM3 (ASV_20),0
FLD0213_26_09_2006_2a,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0
FLD0213_26_09_2006_2a,Unknown_ASV,0.778258298
FLD0214_10_10_2006_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0
FLD0214_10_10_2006_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.450127877
FLD0214_10_10_2006_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.191815857
FLD0214_10_10_2006_1,Uncultured cyanophage clone BwC24 (ASV_6),0
FLD0214_10_10_2006_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.05370844
FLD0214_10_10_2006_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0
FLD0214_10_10_2006_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0214_10_10_2006_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0
FLD0214_10_10_2006_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0
FLD0214_10_10_2006_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0
FLD0214_10_10_2006_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0
FLD0214_10_10_2006_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0
FLD0214_10_10_2006_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0214_10_10_2006_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0214_10_10_2006_1,Synechococcus phage S-LKM3 (ASV_20),0
FLD0214_10_10_2006_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0
FLD0214_10_10_2006_1,Unknown_ASV,0.304347826
FLD0215_16_10_2006_1b,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.046405099
FLD0215_16_10_2006_1b,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.198765186
FLD0215_16_10_2006_1b,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.307906791
FLD0215_16_10_2006_1b,Uncultured cyanophage clone BwC24 (ASV_6),0.046604262
FLD0215_16_10_2006_1b,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.038040231
FLD0215_16_10_2006_1b,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.001991635
FLD0215_16_10_2006_1b,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0215_16_10_2006_1b,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.027285401
FLD0215_16_10_2006_1b,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.001593308
FLD0215_16_10_2006_1b,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0
FLD0215_16_10_2006_1b,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.000398327
FLD0215_16_10_2006_1b,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.002987453
FLD0215_16_10_2006_1b,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0215_16_10_2006_1b,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0215_16_10_2006_1b,Synechococcus phage S-LKM3 (ASV_20),0
FLD0215_16_10_2006_1b,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0
FLD0215_16_10_2006_1b,Unknown_ASV,0.328022306
FLD0216_16_10_2006_2b,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.037990386
FLD0216_16_10_2006_2b,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.188401303
FLD0216_16_10_2006_2b,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.275391534
FLD0216_16_10_2006_2b,Uncultured cyanophage clone BwC24 (ASV_6),0.023724608
FLD0216_16_10_2006_2b,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.039385951
FLD0216_16_10_2006_2b,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0
FLD0216_16_10_2006_2b,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0216_16_10_2006_2b,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.018142348
FLD0216_16_10_2006_2b,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.005117072
FLD0216_16_10_2006_2b,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.005582261
FLD0216_16_10_2006_2b,Uncultured cyanophage clone KRA0808M1 (ASV_13),0
FLD0216_16_10_2006_2b,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.001705691
FLD0216_16_10_2006_2b,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0216_16_10_2006_2b,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0216_16_10_2006_2b,Synechococcus phage S-LKM3 (ASV_20),0
FLD0216_16_10_2006_2b,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0
FLD0216_16_10_2006_2b,Unknown_ASV,0.404558846
FLD0217_09_05_2007_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.290322581
FLD0217_09_05_2007_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0
FLD0217_09_05_2007_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0
FLD0217_09_05_2007_1,Uncultured cyanophage clone BwC24 (ASV_6),0
FLD0217_09_05_2007_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.096774194
FLD0217_09_05_2007_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0
FLD0217_09_05_2007_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0217_09_05_2007_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0
FLD0217_09_05_2007_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0
FLD0217_09_05_2007_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.193548387
FLD0217_09_05_2007_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0
FLD0217_09_05_2007_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0
FLD0217_09_05_2007_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0217_09_05_2007_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0217_09_05_2007_1,Synechococcus phage S-LKM3 (ASV_20),0
FLD0217_09_05_2007_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0
FLD0217_09_05_2007_1,Unknown_ASV,0.419354839
FLD0218_09_05_2007_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.3
FLD0218_09_05_2007_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0
FLD0218_09_05_2007_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0
FLD0218_09_05_2007_2,Uncultured cyanophage clone BwC24 (ASV_6),0
FLD0218_09_05_2007_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0
FLD0218_09_05_2007_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0
FLD0218_09_05_2007_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0218_09_05_2007_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0
FLD0218_09_05_2007_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.2
FLD0218_09_05_2007_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0
FLD0218_09_05_2007_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0
FLD0218_09_05_2007_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0
FLD0218_09_05_2007_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0218_09_05_2007_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0218_09_05_2007_2,Synechococcus phage S-LKM3 (ASV_20),0
FLD0218_09_05_2007_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0
FLD0218_09_05_2007_2,Unknown_ASV,0.5
FLD0235_02_06_2007,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.062695925
FLD0235_02_06_2007,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.001219087
FLD0235_02_06_2007,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.083884825
FLD0235_02_06_2007,Uncultured cyanophage clone BwC24 (ASV_6),0.008011146
FLD0235_02_06_2007,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.009868803
FLD0235_02_06_2007,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.004586091
FLD0235_02_06_2007,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0235_02_06_2007,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.027168234
FLD0235_02_06_2007,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.080401718
FLD0235_02_06_2007,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.06287008
FLD0235_02_06_2007,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.003773366
FLD0235_02_06_2007,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.011145942
FLD0235_02_06_2007,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0235_02_06_2007,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0235_02_06_2007,Synechococcus phage S-LKM3 (ASV_20),0
FLD0235_02_06_2007,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.001102984
FLD0235_02_06_2007,Unknown_ASV,0.643271798
FLD0219_06_07_2007_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.186355022
FLD0219_06_07_2007_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.008212255
FLD0219_06_07_2007_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.170562224
FLD0219_06_07_2007_1,Uncultured cyanophage clone BwC24 (ASV_6),0.006001263
FLD0219_06_07_2007_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0
FLD0219_06_07_2007_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.019898926
FLD0219_06_07_2007_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0219_06_07_2007_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.113708149
FLD0219_06_07_2007_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.002842704
FLD0219_06_07_2007_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0
FLD0219_06_07_2007_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.192356286
FLD0219_06_07_2007_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0
FLD0219_06_07_2007_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0219_06_07_2007_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0219_06_07_2007_1,Synechococcus phage S-LKM3 (ASV_20),0
FLD0219_06_07_2007_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0
FLD0219_06_07_2007_1,Unknown_ASV,0.300063171
FLD0220_06_07_2007_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.096560429
FLD0220_06_07_2007_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.008204481
FLD0220_06_07_2007_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.058220259
FLD0220_06_07_2007_2,Uncultured cyanophage clone BwC24 (ASV_6),0
FLD0220_06_07_2007_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.001656674
FLD0220_06_07_2007_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.133875039
FLD0220_06_07_2007_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0220_06_07_2007_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.060665825
FLD0220_06_07_2007_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.000394446
FLD0220_06_07_2007_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0
FLD0220_06_07_2007_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.555143578
FLD0220_06_07_2007_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.000788892
FLD0220_06_07_2007_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0220_06_07_2007_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0220_06_07_2007_2,Synechococcus phage S-LKM3 (ASV_20),0
FLD0220_06_07_2007_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.000157778
FLD0220_06_07_2007_2,Unknown_ASV,0.084332597
FLD0221_02_08_2007_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.090649309
FLD0221_02_08_2007_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.001905064
FLD0221_02_08_2007_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.307191618
FLD0221_02_08_2007_1,Uncultured cyanophage clone BwC24 (ASV_6),0.008255279
FLD0221_02_08_2007_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.003730751
FLD0221_02_08_2007_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.331957454
FLD0221_02_08_2007_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0221_02_08_2007_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.059215749
FLD0221_02_08_2007_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.003651373
FLD0221_02_08_2007_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.024051437
FLD0221_02_08_2007_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.027226544
FLD0221_02_08_2007_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0
FLD0221_02_08_2007_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0221_02_08_2007_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0221_02_08_2007_1,Synechococcus phage S-LKM3 (ASV_20),0
FLD0221_02_08_2007_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.000793777
FLD0221_02_08_2007_1,Unknown_ASV,0.141371646
FLD0222_02_08_2007_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.142018867
FLD0222_02_08_2007_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.007873431
FLD0222_02_08_2007_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.228478051
FLD0222_02_08_2007_2,Uncultured cyanophage clone BwC24 (ASV_6),0.009061873
FLD0222_02_08_2007_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.0063136
FLD0222_02_08_2007_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.303944143
FLD0222_02_08_2007_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0222_02_08_2007_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.096635222
FLD0222_02_08_2007_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.003342494
FLD0222_02_08_2007_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.016861027
FLD0222_02_08_2007_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.032756444
FLD0222_02_08_2007_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0
FLD0222_02_08_2007_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0222_02_08_2007_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0222_02_08_2007_2,Synechococcus phage S-LKM3 (ASV_20),0
FLD0222_02_08_2007_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.000742776
FLD0222_02_08_2007_2,Unknown_ASV,0.151972072
FLD0223_22_08_2007_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.004695018
FLD0223_22_08_2007_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.001687878
FLD0223_22_08_2007_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.173094832
FLD0223_22_08_2007_1,Uncultured cyanophage clone BwC24 (ASV_6),0.00302654
FLD0223_22_08_2007_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.060647214
FLD0223_22_08_2007_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.034358994
FLD0223_22_08_2007_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0223_22_08_2007_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.003201149
FLD0223_22_08_2007_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.096209064
FLD0223_22_08_2007_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.183202701
FLD0223_22_08_2007_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.002832531
FLD0223_22_08_2007_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.043167003
FLD0223_22_08_2007_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0223_22_08_2007_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0223_22_08_2007_1,Synechococcus phage S-LKM3 (ASV_20),0
FLD0223_22_08_2007_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.003045941
FLD0223_22_08_2007_1,Unknown_ASV,0.390831135
FLD0224_22_08_2007_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.007427271
FLD0224_22_08_2007_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.002028827
FLD0224_22_08_2007_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.169715788
FLD0224_22_08_2007_2,Uncultured cyanophage clone BwC24 (ASV_6),0.003263765
FLD0224_22_08_2007_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.05246723
FLD0224_22_08_2007_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.051091156
FLD0224_22_08_2007_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0224_22_08_2007_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.005680716
FLD0224_22_08_2007_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.158618986
FLD0224_22_08_2007_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.222923981
FLD0224_22_08_2007_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.004481061
FLD0224_22_08_2007_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.031067516
FLD0224_22_08_2007_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0224_22_08_2007_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0224_22_08_2007_2,Synechococcus phage S-LKM3 (ASV_20),0
FLD0224_22_08_2007_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.003104987
FLD0224_22_08_2007_2,Unknown_ASV,0.288128716
FLD0225_05_09_2007_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.001509884
FLD0225_05_09_2007_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.002840966
FLD0225_05_09_2007_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.051375782
FLD0225_05_09_2007_1,Uncultured cyanophage clone BwC24 (ASV_6),0.002642297
FLD0225_05_09_2007_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.059143737
FLD0225_05_09_2007_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.116082249
FLD0225_05_09_2007_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0225_05_09_2007_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0
FLD0225_05_09_2007_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.067567299
FLD0225_05_09_2007_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.162650243
FLD0225_05_09_2007_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.00172842
FLD0225_05_09_2007_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.041303268
FLD0225_05_09_2007_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0225_05_09_2007_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0225_05_09_2007_1,Synechococcus phage S-LKM3 (ASV_20),0.003297904
FLD0225_05_09_2007_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.029204331
FLD0225_05_09_2007_1,Unknown_ASV,0.460653621
FLD0226_05_09_2007_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.001799836
FLD0226_05_09_2007_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.005099536
FLD0226_05_09_2007_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.026179438
FLD0226_05_09_2007_2,Uncultured cyanophage clone BwC24 (ASV_6),0.002427052
FLD0226_05_09_2007_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.079629125
FLD0226_05_09_2007_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.140250886
FLD0226_05_09_2007_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0226_05_09_2007_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0
FLD0226_05_09_2007_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.06809381
FLD0226_05_09_2007_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.181374421
FLD0226_05_09_2007_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.001199891
FLD0226_05_09_2007_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.026233979
FLD0226_05_09_2007_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0226_05_09_2007_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0226_05_09_2007_2,Synechococcus phage S-LKM3 (ASV_20),0.00114535
FLD0226_05_09_2007_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.020807199
FLD0226_05_09_2007_2,Unknown_ASV,0.445759476
FLD0227_19_09_2007_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.004042744
FLD0227_19_09_2007_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.001005223
FLD0227_19_09_2007_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.228294836
FLD0227_19_09_2007_1,Uncultured cyanophage clone BwC24 (ASV_6),0.011691178
FLD0227_19_09_2007_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.014641288
